Time,Force,EMG,
2.589,52.65122,0.3430841,
2.59,52.83437,0.3412243,
2.591,53.01752,0.3393713,
2.592,53.20067,0.3375224,
2.593,53.38382,0.3356758,
2.594,53.59749,0.3338299,
2.595,53.78064,0.3319831,
2.596,53.99432,0.3301335,
2.597,54.20799,0.328224,
2.598,54.42167,0.326392,
2.599,54.63534,0.3245778,
2.6,54.84902,0.3227773,
2.601,55.06269,0.3209881,
2.602,55.27637,0.3192087,
2.603,55.49004,0.3174386,
2.604,55.70372,0.3156774,
2.605,55.88687,0.313925,
2.606,56.07002,0.3121306,
2.607,56.22264,0.3104196,
2.608,56.37527,0.3087366,
2.609,56.52789,0.3070767,
2.61,56.68052,0.3054368,
2.611,56.83314,0.3038152,
2.612,56.95524,0.3022111,
2.613,57.10787,0.3006247,
2.614,57.26049,0.2990569,
2.615,57.44364,0.2974656,
2.616,57.59627,0.2959572,
2.617,57.74889,0.2944826,
2.618,57.87099,0.2930366,
2.619,58.02362,0.2916158,
2.62,58.14572,0.2902187,
2.621,58.26782,0.2888459,
2.622,58.38992,0.2874996,
2.623,58.54254,0.2861831,
2.624,58.69517,0.2848676,
2.625,58.84779,0.2836356,
2.626,59.00041,0.282449,
2.627,59.15304,0.2813029,
2.628,59.30566,0.2801946,
2.629,59.48881,0.2791238,
2.63,59.70249,0.2780923,
2.631,59.88564,0.2771038,
2.632,60.06879,0.2761636,
2.633,60.25194,0.2752571,
2.634,60.46561,0.2744364,
2.635,60.67929,0.2736742,
2.636,60.89296,0.2729651,
2.637,61.13716,0.2723054,
2.638,61.38136,0.2716936,
2.639,61.65609,0.2711313,
2.64,61.93081,0.2706223,
2.641,62.20554,0.2701721,
2.642,62.51079,0.2697811,
2.643,62.81604,0.2694657,
2.644,63.09076,0.2692121,
2.645,63.39601,0.2690143,
2.646,63.67074,0.2688685,
2.647,63.94546,0.2687739,
2.648,64.25071,0.2687326,
2.649,64.52544,0.2687501,
2.65,64.80016,0.268834,
2.651,65.07489,0.2690016,
2.652,65.31909,0.2692337,
2.653,65.59381,0.2695325,
2.654,65.86854,0.2698935,
2.655,66.11274,0.2703136,
2.656,66.35694,0.2707927,
2.657,66.57061,0.2713337,
2.658,66.75376,0.2719421,
2.659,66.96744,0.2726257,
2.66,67.30321,0.2734164,
2.661,67.70004,0.2742579,
2.662,67.97476,0.2751666,
2.663,68.24949,0.2761376,
2.664,68.49369,0.277167,
2.665,68.67684,0.2782534,
2.666,68.89051,0.2793983,
2.667,69.13471,0.2806058,
2.668,69.40944,0.2818821,
2.669,69.65364,0.2832711,
2.67,69.86731,0.2846824,
2.671,70.05046,0.2861466,
2.672,70.26414,0.2876595,
2.673,70.53886,0.2892181,
2.674,70.81359,0.2908215,
2.675,71.02726,0.2924711,
2.676,71.27146,0.2941712,
2.677,71.48514,0.2959279,
2.678,71.69881,0.2977948,
2.679,71.91249,0.2996565,
2.68,72.15669,0.3015568,
2.681,72.37036,0.3034937,
2.682,72.58404,0.3054659,
2.683,72.76719,0.3074725,
2.684,72.95034,0.3095146,
2.685,73.13349,0.3115947,
2.686,73.34716,0.3137163,
2.687,73.59136,0.3159365,
2.688,73.80504,0.318122,
2.689,74.01871,0.3203244,
2.69,73.95766,0.3225422,
2.691,73.22506,0.324774,
2.692,72.64509,0.3270182,
2.693,73.16401,0.3292739,
2.694,74.35449,0.3315411,
2.695,75.36181,0.3338204,
2.696,76.06389,0.3361682,
2.697,76.67439,0.338445,
2.698,76.97964,0.3407075,
2.699,77.01016,0.3429567,
2.7,77.04069,0.3451932,
2.701,77.10174,0.3474171,
2.702,77.16279,0.3496279,
2.703,77.43751,0.3518251,
2.704,77.74276,0.3540085,
2.705,77.86486,0.3562307,
2.706,77.86486,0.3583593,
2.707,77.74276,0.3604519,
2.708,77.68171,0.3625126,
2.709,77.74276,0.3645439,
2.71,77.95644,0.3665463,
2.711,78.26169,0.3685191,
2.712,78.65851,0.3704596,
2.713,79.05534,0.372365,
2.714,79.36058,0.3742781,
2.715,79.45216,0.3760808,
2.716,79.54373,0.3778256,
2.717,79.94056,0.3795168,
2.718,80.58158,0.3811572,
2.719,81.13103,0.382747,
2.72,81.46681,0.3842845,
2.721,81.55838,0.3857661,
2.722,81.46681,0.3871876,
2.723,81.34471,0.3885816,
2.724,81.37523,0.3898532,
2.725,81.52786,0.3910482,
2.726,81.71101,0.3921734,
2.727,81.95521,0.3932342,
2.728,82.07731,0.3942331,
2.729,82.04678,0.3951703,
2.73,82.07731,0.3960447,
2.731,82.07731,0.3968534,
2.732,82.10783,0.3976213,
2.733,82.22993,0.3982798,
2.734,82.32151,0.3988668,
2.735,82.41308,0.3993902,
2.736,82.53518,0.3998563,
2.737,82.74886,0.4002686,
2.738,82.96253,0.400628,
2.739,83.11516,0.4009332,
2.74,83.20673,0.4011818,
2.741,83.20673,0.4013903,
2.742,83.20673,0.4015106,
2.743,83.23726,0.4015697,
2.744,83.32883,0.4015739,
2.745,83.48146,0.4015278,
2.746,83.60356,0.4014346,
2.747,83.69513,0.4012956,
2.748,83.69513,0.4011112,
2.749,83.72566,0.4008812,
2.75,83.78671,0.4006201,
2.751,83.84776,0.4002944,
2.752,84.00038,0.3999254,
2.753,84.15301,0.3995192,
2.754,84.36668,0.3990817,
2.755,84.58036,0.3986182,
2.756,84.82456,0.3981334,
2.757,85.06876,0.3976323,
2.758,85.31296,0.3971204,
2.759,85.55716,0.3966181,
2.76,85.77083,0.3960937,
2.761,85.95398,0.3955675,
2.762,86.10661,0.3950442,
2.763,86.07608,0.3945286,
2.764,86.22871,0.3940257,
2.765,86.68658,0.3935413,
2.766,86.96131,0.3930823,
2.767,87.02236,0.3926564,
2.768,87.11393,0.3922938,
2.769,87.14446,0.3919455,
2.77,87.11393,0.3916328,
2.771,87.26656,0.391356,
2.772,87.44971,0.3911167,
2.773,87.51076,0.3909183,
2.774,87.57181,0.3907669,
2.775,87.60233,0.3906715,
2.776,87.60233,0.3906438,
2.777,87.66338,0.3907321,
2.778,87.78548,0.3908553,
2.779,87.90758,0.3910458,
2.78,87.99916,0.3913025,
2.781,88.06021,0.3916269,
2.782,88.06021,0.3920234,
2.783,88.06021,0.3925008,
2.784,88.06021,0.3930723,
2.785,88.09073,0.3937548,
2.786,88.18231,0.3946215,
2.787,88.27388,0.3955443,
2.788,88.33493,0.3965728,
2.789,88.36546,0.3977043,
2.79,88.36546,0.3989381,
2.791,88.36546,0.4002776,
2.792,88.33493,0.4017305,
2.793,88.30441,0.4033104,
2.794,88.30441,0.4050344,
2.795,88.27388,0.4070003,
2.796,88.27388,0.409018,
2.797,88.30441,0.411157,
2.798,88.33493,0.4134114,
2.799,88.30441,0.4157776,
2.8,88.30441,0.4182566,
2.801,88.30441,0.4208556,
2.802,88.24336,0.4235876,
2.803,88.18231,0.426471,
2.804,88.18231,0.4296306,
2.805,88.21283,0.4328123,
2.806,88.30441,0.4361124,
2.807,88.42651,0.439526,
2.808,88.51808,0.4430507,
2.809,88.57913,0.4466884,
2.81,88.60966,0.4504467,
2.811,88.64018,0.4543394,
2.812,88.70123,0.4583853,
2.813,88.82333,0.4627339,
2.814,88.94543,0.4670692,
2.815,89.06753,0.4715135,
2.816,89.22016,0.476063,
2.817,89.40331,0.4807151,
2.818,89.52541,0.4854701,
2.819,89.67803,0.4903332,
2.82,89.86118,0.4953143,
2.821,90.04433,0.500428,
2.822,90.19696,0.5058398,
2.823,90.38011,0.5111789,
2.824,90.56326,0.5165896,
2.825,90.65483,0.5220692,
2.826,90.68536,0.5276155,
2.827,90.99061,0.5332282,
2.828,91.44848,0.538911,
2.829,91.72321,0.5446715,
2.83,91.93688,0.5505215,
2.831,92.12003,0.5566376,
2.832,92.18108,0.5626144,
2.833,92.27266,0.5686164,
2.834,92.54738,0.5746462,
2.835,92.79158,0.5807052,
2.836,93.03578,0.5867952,
2.837,93.24946,0.5929192,
2.838,93.40208,0.5990824,
2.839,93.52418,0.6052924,
2.84,93.64628,0.6117261,
2.841,93.76838,0.6179635,
2.842,93.92101,0.6241791,
2.843,94.10416,0.6303786,
2.844,94.25678,0.636565,
2.845,94.37888,0.6427395,
2.846,94.47046,0.6489023,
2.847,94.56203,0.6550536,
2.848,94.68413,0.6611949,
2.849,94.77571,0.6674916,
2.85,94.89781,0.6735327,
2.851,94.95886,0.6794933,
2.852,95.05043,0.6853829,
2.853,95.17253,0.6912081,
2.854,95.26411,0.6969714,
2.855,95.38621,0.7026735,
2.856,95.47778,0.7083132,
2.857,95.59988,0.7138893,
2.858,95.72198,0.7195512,
2.859,95.84408,0.724923,
2.86,95.99671,0.7301735,
2.861,96.14933,0.7353182,
2.862,96.30196,0.7403675,
2.863,96.48511,0.7453264,
2.864,96.66826,0.7501953,
2.865,96.85141,0.7549707,
2.866,97.03456,0.7596473,
2.867,97.18718,0.7643475,
2.868,97.24823,0.7687482,
2.869,97.24823,0.7729987,
2.87,97.49243,0.7771153,
2.871,97.91978,0.7811092,
2.872,98.19451,0.7849848,
2.873,98.34713,0.7887407,
2.874,98.49976,0.7923707,
2.875,98.49976,0.7958664,
2.876,98.56081,0.7993192,
2.877,98.77448,0.8024749,
2.878,98.98816,0.8054576,
2.879,99.14078,0.8082862,
2.88,99.26288,0.8109742,
2.881,99.32393,0.8135289,
2.882,99.38498,0.8159511,
2.883,99.47656,0.8182365,
2.884,99.59866,0.8203782,
2.885,99.72076,0.8224382,
2.886,99.81233,0.8242413,
2.887,99.93443,0.8258832,
2.888,100.026,0.8273839,
2.889,100.1481,0.8287582,
2.89,100.2702,0.8300138,
2.891,100.4228,0.8311517,
2.892,100.5755,0.8321672,
2.893,100.7281,0.8330515,
2.894,100.8807,0.8338348,
2.895,101.0639,0.8344161,
2.896,101.247,0.8348564,
2.897,101.4302,0.8351713,
2.898,101.5217,0.8353727,
2.899,101.6438,0.8354661,
2.9,102.0101,0.8354517,
2.901,102.468,0.8353243,
2.902,102.8343,0.8350763,
2.903,103.109,0.8347109,
2.904,103.3838,0.8341983,
2.905,103.689,0.8335688,
2.906,104.0553,0.8328367,
2.907,104.5437,0.8320136,
2.908,104.9711,0.8311066,
2.909,105.3679,0.8301185,
2.91,105.8563,0.8290479,
2.911,106.4668,0.8278911,
2.912,107.0468,0.8266326,
2.913,107.6267,0.8253028,
2.914,108.1762,0.8239052,
2.915,108.6951,0.8224513,
2.916,109.1835,0.82095,
2.917,109.7024,0.8194068,
2.918,110.2519,0.8178236,
2.919,110.954,0.8161987,
2.92,111.656,0.8145288,
2.921,112.3276,0.8127803,
2.922,112.9381,0.8110247,
2.923,113.5486,0.80924,
2.924,114.098,0.807431,
2.925,114.6475,0.8056011,
2.926,115.1664,0.8037524,
2.927,115.6853,0.8018853,
2.928,116.2348,0.7999983,
2.929,116.8148,0.7980891,
2.93,117.3947,0.7961158,
2.931,117.9442,0.7941778,
2.932,118.4631,0.7922385,
2.933,118.8599,0.7902997,
2.934,119.2262,0.7883641,
2.935,119.562,0.7864336,
2.936,119.8978,0.7845102,
2.937,120.2335,0.7825951,
2.938,120.5388,0.780689,
2.939,120.783,0.7787477,
2.94,121.0272,0.7768848,
2.941,121.2103,0.7750546,
2.942,121.3324,0.7732563,
2.943,121.4545,0.7714893,
2.944,121.5461,0.7697537,
2.945,121.6072,0.7680492,
2.946,121.6377,0.7663759,
2.947,121.6682,0.7647331,
2.948,121.6682,0.763074,
2.949,121.6682,0.7615119,
2.95,121.6377,0.7599947,
2.951,121.6072,0.7585169,
2.952,121.5156,0.7570746,
2.953,121.4545,0.7556645,
2.954,121.3935,0.7542851,
2.955,121.3324,0.7529352,
2.956,121.2714,0.7516139,
2.957,121.1798,0.7502771,
2.958,121.1188,0.7490325,
2.959,121.0272,0.7478297,
2.96,120.9661,0.7466635,
2.961,120.8746,0.7455298,
2.962,120.844,0.7444264,
2.963,120.7525,0.743352,
2.964,120.6304,0.742306,
2.965,120.5083,0.7412882,
2.966,120.3556,0.740258,
2.967,120.203,0.7393145,
2.968,120.0199,0.7384111,
2.969,119.8367,0.737542,
2.97,119.6231,0.7367027,
2.971,119.3789,0.7358899,
2.972,119.1041,0.7351005,
2.973,118.8294,0.7343321,
2.974,118.5242,0.7335821,
2.975,118.2189,0.7328105,
2.976,117.9137,0.7321064,
2.977,117.6389,0.7314258,
2.978,117.3337,0.7307627,
2.979,117.0284,0.730112,
2.98,116.7232,0.7294695,
2.981,116.4485,0.7288318,
2.982,116.2043,0.7281959,
2.983,115.9601,0.7275583,
2.984,115.7464,0.7268806,
2.985,115.5327,0.7262475,
2.986,115.3801,0.7256198,
2.987,115.1969,0.7249936,
2.988,115.0443,0.7243662,
2.989,114.8917,0.7237345,
2.99,114.7085,0.723096,
2.991,114.5559,0.7224475,
2.992,114.4033,0.7217854,
2.993,114.2812,0.721071,
2.994,114.1286,0.7203878,
2.995,113.9759,0.7196987,
2.996,113.8233,0.7190007,
2.997,113.6707,0.7182915,
2.998,113.5486,0.7175679,
2.999,113.457,0.7168266,
3,113.3654,0.7160633,
3.001,113.3044,0.7152726,
3.002,113.2128,0.714413,
3.003,113.1823,0.7135711,
3.004,113.2128,0.7127092,
3.005,113.2128,0.7118253,
3.006,113.2128,0.7109178,
3.007,113.2433,0.7099849,
3.008,113.3044,0.7090238,
3.009,113.396,0.7080314,
3.01,113.457,0.7070029,
3.011,113.5791,0.7058956,
3.012,113.7012,0.7048042,
3.013,113.8538,0.7036906,
3.014,114.0065,0.702555,
3.015,114.1896,0.7013976,
3.016,114.4033,0.7002176,
3.017,114.5864,0.6990135,
3.018,114.7391,0.6977825,
3.019,114.9527,0.6965204,
3.02,115.1664,0.6951806,
3.021,115.3801,0.6938663,
3.022,115.5632,0.6925357,
3.023,115.7769,0.691188,
3.024,115.9601,0.6898224,
3.025,116.1737,0.6884375,
3.026,116.3264,0.6870311,
3.027,116.5095,0.6855995,
3.028,116.7232,0.684138,
3.029,116.9063,0.6825963,
3.03,117.0895,0.6810861,
3.031,117.2726,0.6795613,
3.032,117.4253,0.6780211,
3.033,117.5474,0.6764647,
3.034,117.6695,0.6748918,
3.035,117.7916,0.6733011,
3.036,117.8831,0.6716909,
3.037,117.9747,0.6700585,
3.038,118.0358,0.6683528,
3.039,118.0968,0.6666949,
3.04,118.1273,0.6650365,
3.041,118.1579,0.6633771,
3.042,118.1579,0.6617168,
3.043,118.1579,0.6600556,
3.044,118.1273,0.6583928,
3.045,118.0968,0.6567271,
3.046,118.0663,0.6550559,
3.047,118.0052,0.6533254,
3.048,117.9442,0.6516617,
3.049,117.8526,0.6500114,
3.05,117.761,0.648372,
3.051,117.6389,0.6467408,
3.052,117.4863,0.645116,
3.053,117.3642,0.6434949,
3.054,117.2116,0.6418746,
3.055,117.059,0.6402511,
3.056,116.8758,0.6385677,
3.057,116.6927,0.6369537,
3.058,116.54,0.6353526,
3.059,116.3569,0.6337606,
3.06,116.1737,0.6321751,
3.061,116.0211,0.6305941,
3.062,115.838,0.6290155,
3.063,115.6853,0.6274372,
3.064,115.5022,0.6258566,
3.065,115.319,0.6242165,
3.066,115.1054,0.6226519,
3.067,114.8917,0.6211053,
3.068,114.7085,0.6195741,
3.069,114.5254,0.618056,
3.07,114.3422,0.6165493,
3.071,114.1896,0.6150519,
3.072,114.0065,0.6135609,
3.073,113.8233,0.6120724,
3.074,113.6402,0.6105255,
3.075,113.4875,0.6090587,
3.076,113.3349,0.6076109,
3.077,113.1823,0.6061773,
3.078,113.0297,0.6047537,
3.079,112.9076,0.603336,
3.08,112.7549,0.6019193,
3.081,112.6328,0.6004981,
3.082,112.5413,0.5990654,
3.083,112.4192,0.5975539,
3.084,112.3276,0.5961091,
3.085,112.2665,0.5946662,
3.086,112.2055,0.5932203,
3.087,112.1444,0.5917674,
3.088,112.0834,0.5903037,
3.089,112.0223,0.5888246,
3.09,111.9918,0.5873246,
3.091,111.9918,0.5857969,
3.092,111.9918,0.5841686,
3.093,111.9918,0.5825999,
3.094,111.9918,0.5810227,
3.095,111.9613,0.5794346,
3.096,111.9613,0.5778329,
3.097,111.9613,0.5762145,
3.098,111.9002,0.5745748,
3.099,111.8392,0.5729069,
3.1,111.7781,0.5712022,
3.101,111.6866,0.5693782,
3.102,111.5645,0.5676111,
3.103,111.5034,0.5658257,
3.104,111.3813,0.5640185,
3.105,111.2287,0.5621858,
3.106,111.1371,0.5603229,
3.107,111.0455,0.5584232,
3.108,110.9234,0.5564776,
3.109,110.8319,0.5544745,
3.11,110.7403,0.55232,
3.111,110.6182,0.5502122,
3.112,110.4961,0.5480673,
3.113,110.4045,0.5458827,
3.114,110.3435,0.5436559,
3.115,110.2214,0.541383,
3.116,110.1603,0.5390585,
3.117,110.0687,0.5366741,
3.118,110.0077,0.534219,
3.119,109.9161,0.5315893,
3.12,109.8551,0.5290108,
3.121,109.794,0.5263914,
3.122,109.7024,0.5237303,
3.123,109.6109,0.5210259,
3.124,109.5193,0.5182755,
3.125,109.3667,0.5154736,
3.126,109.214,0.5126115,
3.127,109.0614,0.5096774,
3.128,108.9088,0.5065554,
3.129,108.7256,0.503497,
3.13,108.5425,0.5003983,
3.131,108.2983,0.4972568,
3.132,108.0541,0.49407,
3.133,107.7794,0.4908344,
3.134,107.5352,0.487544,
3.135,107.2604,0.4841898,
3.136,107.0162,0.4807606,
3.137,106.772,0.4771311,
3.138,106.4668,0.4735781,
3.139,106.1921,0.4699876,
3.14,105.8868,0.4663578,
3.141,105.5816,0.4626869,
3.142,105.3068,0.4589729,
3.143,105.0626,0.455212,
3.144,104.7879,0.451398,
3.145,104.5437,0.447522,
3.146,104.269,0.4434551,
3.147,103.9943,0.4394932,
3.148,103.7195,0.4355148,
3.149,103.4753,0.4315173,
3.15,103.2311,0.4274985,
3.151,102.9869,0.4234559,
3.152,102.7122,0.419386,
3.153,102.4375,0.4152829,
3.154,102.2238,0.4111386,
3.155,102.0101,0.4068212,
3.156,101.7965,0.4026347,
3.157,101.5828,0.3984503,
3.158,101.3996,0.3942625,
3.159,101.186,0.390067,
3.16,100.9723,0.3858612,
3.161,100.7891,0.3816419,
3.162,100.6365,0.3774057,
3.163,100.4534,0.3731482,
3.164,100.3007,0.3687433,
3.165,100.1481,0.3644932,
3.166,100.026,0.3602698,
3.167,99.9039,0.3560673,
3.168,99.7818,0.3518823,
3.169,99.65971,0.3477132,
3.17,99.59866,0.3435597,
3.171,99.50708,0.3394219,
3.172,99.44603,0.3352996,
3.173,99.41551,0.3310781,
3.174,99.32393,0.3270425,
3.175,99.26288,0.323069,
3.176,99.20183,0.3191494,
3.177,99.14078,0.3152777,
3.178,99.04921,0.3114505,
3.179,98.92711,0.3076669,
3.18,98.83553,0.3039272,
3.181,98.71343,0.3002317,
3.182,98.59133,0.2964808,
3.183,98.46923,0.2929255,
3.184,98.37766,0.2894511,
3.185,98.22503,0.2860459,
3.186,98.10293,0.2827021,
3.187,97.95031,0.2794161,
3.188,97.82821,0.2761881,
3.189,97.64506,0.2730217,
3.19,97.49243,0.2699219,
3.191,97.33981,0.2668124,
3.192,97.21771,0.2639016,
3.193,97.15666,0.2610934,
3.194,97.03456,0.258377,
3.195,96.88193,0.2557456,
3.196,96.79036,0.2531971,
3.197,96.72931,0.2507341,
3.198,96.66826,0.2483626,
3.199,96.60721,0.2460908,
3.2,96.57668,0.2438677,
3.201,96.48511,0.2418449,
3.202,96.42406,0.2399466,
3.203,96.42406,0.2381597,
3.204,96.39353,0.2364751,
3.205,96.36301,0.2348881,
3.206,96.33248,0.2333994,
3.207,96.24091,0.2320139,
3.208,96.14933,0.2307391,
3.209,96.14933,0.2295496,
3.21,96.11881,0.2285312,
3.211,96.08828,0.2276322,
3.212,96.02723,0.2268387,
3.213,95.90513,0.2261412,
3.214,95.81356,0.2255355,
3.215,95.75251,0.2250235,
3.216,95.75251,0.2246124,
3.217,95.69146,0.2243128,
3.218,95.59988,0.2241298,
3.219,95.50831,0.2240849,
3.22,95.47778,0.2241569,
3.221,95.41673,0.224335,
3.222,95.32516,0.2246126,
3.223,95.29463,0.2249872,
3.224,95.29463,0.2254621,
3.225,95.20306,0.226045,
3.226,95.11148,0.2267471,
3.227,95.08096,0.227599,
3.228,95.05043,0.2285561,
3.229,95.01991,0.2296234,
3.23,95.01991,0.2307901,
3.231,94.98938,0.2320484,
3.232,94.92833,0.2333942,
3.233,94.92833,0.2348284,
3.234,94.95886,0.2363561,
3.235,94.89781,0.2379861,
3.236,94.92833,0.2397704,
3.237,94.95886,0.2416037,
3.238,94.92833,0.2435166,
3.239,94.92833,0.2455007,
3.24,94.95886,0.2475497,
3.241,94.98938,0.2496611,
3.242,94.95886,0.2518367,
3.243,94.95886,0.2540828,
3.244,94.98938,0.2564088,
3.245,94.98938,0.258888,
3.246,94.95886,0.2613671,
3.247,95.01991,0.2639028,
3.248,95.08096,0.2664912,
3.249,95.05043,0.26913,
3.25,95.05043,0.2718187,
3.251,95.11148,0.2745598,
3.252,95.17253,0.2773585,
3.253,95.23358,0.2802227,
3.254,95.29463,0.2832378,
3.255,95.35568,0.2862121,
3.256,95.47778,0.2892194,
3.257,95.63041,0.2922574,
3.258,95.78303,0.2953239,
3.259,95.87461,0.298418,
3.26,96.08828,0.3015403,
3.261,96.30196,0.3046936,
3.262,96.48511,0.3078827,
3.263,96.69878,0.3111999,
3.264,96.94298,0.3144287,
3.265,97.18718,0.3176563,
3.266,97.40086,0.3208834,
3.267,97.64506,0.3241106,
3.268,97.82821,0.3273386,
3.269,98.07241,0.3305689,
3.27,98.31661,0.3338043,
3.271,98.53028,0.3370491,
3.272,98.74396,0.3403988,
3.273,98.98816,0.3436284,
3.274,99.23236,0.3468339,
3.275,99.41551,0.3500197,
3.276,99.62918,0.3531896,
3.277,99.9039,0.3563455,
3.278,100.0871,0.3594891,
3.279,100.3007,0.3626222,
3.28,100.5449,0.3657468,
3.281,100.7586,0.3689547,
3.282,100.9418,0.3720233,
3.283,101.1249,0.375049,
3.284,101.3081,0.3780377,
3.285,101.4912,0.3809938,
3.286,101.6744,0.3839197,
3.287,101.7965,0.3868164,
3.288,101.888,0.3896847,
3.289,101.9491,0.3925251,
3.29,102.0407,0.3954225,
3.291,102.1628,0.3981682,
3.292,102.2849,0.4008555,
3.293,102.407,0.4034925,
3.294,102.5596,0.4060854,
3.295,102.6512,0.4086373,
3.296,102.7427,0.41115,
3.297,102.8648,0.4136237,
3.298,103.0175,0.4160585,
3.299,103.1701,0.4185295,
3.3,103.3227,0.4208497,
3.301,103.4448,0.4231051,
3.302,103.5364,0.4253047,
3.303,103.6585,0.427455,
3.304,103.7806,0.4295597,
3.305,103.9027,0.4316202,
3.306,104.0248,0.4336361,
3.307,104.0858,0.4356065,
3.308,104.1774,0.4375948,
3.309,104.2385,0.4394408,
3.31,104.33,0.4412199,
3.311,104.3911,0.4429413,
3.312,104.4521,0.4446121,
3.313,104.5132,0.4462366,
3.314,104.5742,0.4478168,
3.315,104.6353,0.4493532,
3.316,104.6658,0.4508455,
3.317,104.6963,0.4523463,
3.318,104.7269,0.4537249,
3.319,104.7879,0.4550456,
3.32,104.849,0.4563177,
3.321,104.9405,0.4575481,
3.322,105.0321,0.4587411,
3.323,105.0932,0.4598983,
3.324,105.1847,0.4610194,
3.325,105.3068,0.4621033,
3.326,105.4289,0.4631899,
3.327,105.551,0.4641763,
3.328,105.6731,0.4651129,
3.329,105.7647,0.4660068,
3.33,105.8563,0.4668632,
3.331,105.9784,0.4676852,
3.332,106.1005,0.4684736,
3.333,106.1921,0.4692278,
3.334,106.2836,0.4699466,
3.335,106.3752,0.4706594,
3.336,106.4668,0.4712905,
3.337,106.5278,0.4718785,
3.338,106.6194,0.4724305,
3.339,106.711,0.4729519,
3.34,106.772,0.4734467,
3.341,106.8026,0.4739166,
3.342,106.8331,0.4743629,
3.343,106.8941,0.4747857,
3.344,106.9247,0.4752062,
3.345,106.9857,0.4755737,
3.346,107.0162,0.4759165,
3.347,107.0468,0.4762402,
3.348,107.1078,0.4765495,
3.349,107.1383,0.4768465,
3.35,107.1994,0.4771321,
3.351,107.2299,0.4774055,
3.352,107.2604,0.4776652,
3.353,107.3215,0.4779214,
3.354,107.3825,0.4781426,
3.355,107.4436,0.4783448,
3.356,107.4741,0.4785306,
3.357,107.5352,0.4787017,
3.358,107.6267,0.4788586,
3.359,107.7794,0.4790006,
3.36,107.7794,0.4791261,
3.361,107.6878,0.479233,
3.362,107.6267,0.4793235,
3.363,107.5352,0.4793865,
3.364,107.5657,0.47943,
3.365,107.7183,0.4794572,
3.366,107.8099,0.4794703,
3.367,107.7794,0.479471,
3.368,107.6878,0.4794596,
3.369,107.5962,0.4794356,
3.37,107.5657,0.4793976,
3.371,107.6878,0.4793404,
3.372,107.8709,0.479273,
3.373,108.0236,0.4791951,
3.374,108.1762,0.479109,
3.375,108.2983,0.4790161,
3.376,108.3899,0.4789162,
3.377,108.512,0.4788075,
3.378,108.6035,0.478687,
3.379,108.7562,0.4785499,
3.38,108.9088,0.4783794,
3.381,109.0309,0.4782018,
3.382,109.153,0.4780061,
3.383,109.2446,0.4777923,
3.384,109.3056,0.4775596,
3.385,109.3667,0.4773063,
3.386,109.4277,0.4770293,
3.387,109.4888,0.476724,
3.388,109.5193,0.4763848,
3.389,109.5498,0.4759849,
3.39,109.5803,0.4755741,
3.391,109.6109,0.4751338,
3.392,109.6109,0.4746654,
3.393,109.5803,0.4741698,
3.394,109.5803,0.4736468,
3.395,109.5498,0.473094,
3.396,109.4888,0.4725075,
3.397,109.4582,0.4718814,
3.398,109.4277,0.4711783,
3.399,109.3972,0.4704733,
3.4,109.3667,0.4697379,
3.401,109.3667,0.4689736,
3.402,109.3361,0.4681808,
3.403,109.3056,0.4673576,
3.404,109.3056,0.4665002,
3.405,109.3361,0.4656019,
3.406,109.3361,0.464654,
3.407,109.3056,0.4636042,
3.408,109.3056,0.462554,
3.409,109.3056,0.461462,
3.41,109.3056,0.4603285,
3.411,109.2751,0.4591527,
3.412,109.2446,0.4579324,
3.413,109.214,0.456663,
3.414,109.1835,0.4553375,
3.415,109.153,0.4539468,
3.416,109.1225,0.4524267,
3.417,109.0919,0.4509097,
3.418,109.0614,0.449344,
3.419,109.0309,0.4477315,
3.42,108.9698,0.4460729,
3.421,108.9393,0.4443673,
3.422,108.8783,0.442611,
3.423,108.8477,0.4407975,
3.424,108.8477,0.4389179,
3.425,108.8172,0.4368956,
3.426,108.7867,0.4348936,
3.427,108.7562,0.4328475,
3.428,108.7562,0.4307583,
3.429,108.7562,0.428626,
3.43,108.7867,0.4264487,
3.431,108.8172,0.4242222,
3.432,108.8477,0.4219393,
3.433,108.8783,0.4195899,
3.434,108.9088,0.4170851,
3.435,108.9698,0.4146161,
3.436,109.0309,0.4121058,
3.437,109.0614,0.4095538,
3.438,109.0309,0.4069596,
3.439,109.0004,0.4043217,
3.44,109.0309,0.4016365,
3.441,109.0614,0.3988976,
3.442,109.0309,0.396097,
3.443,109.0309,0.3931377,
3.444,108.9698,0.3902363,
3.445,108.8783,0.3873057,
3.446,108.8172,0.3843454,
3.447,108.7256,0.3813551,
3.448,108.6341,0.3783335,
3.449,108.512,0.3752774,
3.45,108.3899,0.3721817,
3.451,108.2678,0.369039,
3.452,108.1762,0.3657463,
3.453,108.1151,0.3625375,
3.454,108.0236,0.3593157,
3.455,107.9625,0.3560786,
3.456,107.8709,0.3528241,
3.457,107.7794,0.3495504,
3.458,107.7183,0.3462548,
3.459,107.6573,0.342933,
3.46,107.5962,0.3395795,
3.461,107.5046,0.3360903,
3.462,107.4436,0.3327081,
3.463,107.3825,0.3293315,
3.464,107.3215,0.3259567,
3.465,107.2604,0.3225816,
3.466,107.1994,0.3192046,
3.467,107.1689,0.3158245,
3.468,107.0773,0.3124392,
3.469,106.9857,0.309046,
3.47,106.9247,0.3055454,
