Time,Force,EMG,
0.158,3.017579,0.03925524,
0.159,3.017579,0.03925381,
0.16,3.017579,0.03925219,
0.161,2.987054,0.03925028,
0.162,2.987054,0.03924827,
0.163,2.987054,0.03924608,
0.164,2.987054,0.03924379,
0.165,2.987054,0.0392415,
0.166,2.956529,0.03923911,
0.167,2.926004,0.03923691,
0.168,2.956529,0.03923491,
0.169,2.956529,0.039233,
0.17,2.926004,0.03923147,
0.171,2.926004,0.03923023,
0.172,2.926004,0.03922937,
0.173,2.926004,0.03922899,
0.174,2.926004,0.03922918,
0.175,2.926004,0.03922985,
0.176,2.956529,0.03923099,
0.177,2.956529,0.03923281,
0.178,2.956529,0.03923529,
0.179,2.956529,0.03923844,
0.18,2.956529,0.03924216,
0.181,2.956529,0.03924656,
0.182,2.956529,0.03925152,
0.183,2.956529,0.03925706,
0.184,2.926004,0.03926307,
0.185,2.956529,0.03926937,
0.186,2.956529,0.03927625,
0.187,2.956529,0.03928341,
0.188,2.956529,0.03929086,
0.189,2.956529,0.03929849,
0.19,2.956529,0.03930632,
0.191,2.956529,0.03931415,
0.192,2.956529,0.03932198,
0.193,2.956529,0.03932962,
0.194,2.956529,0.03933669,
0.195,2.987054,0.03934346,
0.196,2.987054,0.03934967,
0.197,2.987054,0.0393553,
0.198,2.956529,0.03936008,
0.199,2.956529,0.03936399,
0.2,2.987054,0.03936686,
0.201,2.987054,0.03936867,
0.202,2.987054,0.03936905,
0.203,2.987054,0.03936819,
0.204,2.987054,0.03936561,
0.205,2.987054,0.03936132,
0.206,2.987054,0.0393553,
0.207,3.017579,0.03934738,
0.208,3.017579,0.03933764,
0.209,3.017579,0.03932599,
0.21,3.017579,0.03931243,
0.211,3.017579,0.03929716,
0.212,3.017579,0.03928083,
0.213,3.017579,0.03926231,
0.214,3.017579,0.03924207,
0.215,3.017579,0.03922039,
0.216,2.987054,0.03919719,
0.217,2.987054,0.03917285,
0.218,2.987054,0.03914764,
0.219,2.987054,0.03912196,
0.22,2.987054,0.03909637,
0.221,2.987054,0.0390725,
0.222,2.987054,0.03904825,
0.223,2.987054,0.03902486,
0.224,2.987054,0.03900242,
0.225,2.956529,0.03898132,
0.226,2.956529,0.03896204,
0.227,2.956529,0.03894495,
0.228,2.956529,0.03893072,
0.229,2.956529,0.03892031,
0.23,2.956529,0.03891621,
0.231,2.956529,0.03891458,
0.232,2.956529,0.03891745,
0.233,2.956529,0.0389247,
0.234,2.956529,0.03893664,
0.235,2.956529,0.03895363,
0.236,2.956529,0.03897607,
0.237,2.956529,0.03900452,
0.238,2.956529,0.03903975,
0.239,2.956529,0.0390851,
0.24,2.956529,0.03913494,
0.241,2.956529,0.03919147,
0.242,2.956529,0.03925458,
0.243,2.956529,0.03932408,
0.244,2.956529,0.03940027,
0.245,2.956529,0.03948324,
0.246,2.926004,0.03957328,
0.247,2.926004,0.03967114,
0.248,2.926004,0.03977998,
0.249,2.926004,0.03989293,
0.25,2.926004,0.04001237,
0.251,2.926004,0.04013783,
0.252,2.956529,0.04026911,
0.253,2.926004,0.04040573,
0.254,2.956529,0.0405478,
0.255,2.956529,0.04069531,
0.256,2.956529,0.04084827,
0.257,2.956529,0.04100991,
0.258,2.956529,0.04117222,
0.259,2.926004,0.04133768,
0.26,2.926004,0.04150591,
0.261,2.926004,0.04167633,
0.262,2.956529,0.04184857,
0.263,2.956529,0.04202244,
0.264,2.956529,0.04219773,
0.265,2.926004,0.04237427,
0.266,2.926004,0.04255529,
0.267,2.926004,0.04273211,
0.268,2.956529,0.04290789,
0.269,2.926004,0.04308232,
0.27,2.926004,0.04325532,
0.271,2.926004,0.04342661,
0.272,2.956529,0.04359598,
0.273,2.956529,0.04376345,
0.274,2.956529,0.04392862,
0.275,2.926004,0.04409485,
0.276,2.926004,0.04425353,
0.277,2.926004,0.0444082,
0.278,2.926004,0.04455905,
0.279,2.926004,0.04470628,
0.28,2.926004,0.04484978,
0.281,2.926004,0.04498956,
0.282,2.926004,0.04512542,
0.283,2.895479,0.04525708,
0.284,2.926004,0.04538741,
0.285,2.926004,0.04550866,
0.286,2.895479,0.04562448,
0.287,2.895479,0.04573513,
0.288,2.895479,0.04584111,
0.289,2.895479,0.0459426,
0.29,2.895479,0.04603942,
0.291,2.895479,0.04613146,
0.292,2.895479,0.04621863,
0.293,2.895479,0.04630331,
0.294,2.864954,0.04637893,
0.295,2.864954,0.04644882,
0.296,2.864954,0.04651384,
0.297,2.864954,0.04657418,
0.298,2.864954,0.04663032,
0.299,2.864954,0.04668216,
0.3,2.864954,0.04672981,
0.301,2.864954,0.04677296,
0.302,2.864954,0.04681325,
0.303,2.864954,0.04684629,
0.304,2.834429,0.04687445,
0.305,2.834429,0.04689842,
0.306,2.834429,0.04691866,
0.307,2.834429,0.04693537,
0.308,2.864954,0.04694864,
0.309,2.864954,0.04695847,
0.31,2.834429,0.04696468,
0.311,2.834429,0.04696831,
0.312,2.834429,0.0469664,
0.313,2.864954,0.04696067,
0.314,2.834429,0.04695169,
0.315,2.834429,0.04693985,
0.316,2.834429,0.04692534,
0.317,2.834429,0.04690835,
0.318,2.834429,0.04688897,
0.319,2.834429,0.0468671,
0.32,2.864954,0.04684371,
0.321,2.834429,0.04681698,
0.322,2.834429,0.04678814,
0.323,2.834429,0.04675759,
0.324,2.864954,0.0467257,
0.325,2.864954,0.04669276,
0.326,2.834429,0.04665906,
0.327,2.864954,0.04662478,
0.328,2.864954,0.04659022,
0.329,2.864954,0.04655623,
0.33,2.895479,0.04652148,
0.331,2.895479,0.04648701,
0.332,2.895479,0.04645283,
0.333,2.895479,0.04641932,
0.334,2.895479,0.04638666,
0.335,2.864954,0.04635525,
0.336,2.895479,0.04632527,
0.337,2.895479,0.0462972,
0.338,2.895479,0.04627228,
0.339,2.926004,0.0462487,
0.34,2.926004,0.04622731,
0.341,2.926004,0.04620822,
0.342,2.926004,0.04619141,
0.343,2.926004,0.04617719,
0.344,2.926004,0.04616573,
0.345,2.956529,0.04615762,
0.346,2.956529,0.04615342,
0.347,2.956529,0.04615494,
0.348,2.956529,0.04615924,
0.349,2.956529,0.04616745,
0.35,2.956529,0.04617958,
0.351,2.956529,0.04619552,
0.352,2.987054,0.04621538,
0.353,2.987054,0.04623954,
0.354,3.017579,0.04626837,
0.355,3.017579,0.04630255,
0.356,2.987054,0.04634475,
0.357,2.987054,0.0463902,
0.358,3.017579,0.04644042,
0.359,3.017579,0.04649522,
0.36,3.048104,0.04655461,
0.361,3.048104,0.04661839,
0.362,3.017579,0.04668694,
0.363,3.017579,0.04676065,
0.364,2.987054,0.04684008,
0.365,3.017579,0.04692868,
0.366,3.017579,0.04701967,
0.367,3.017579,0.04711544,
0.368,3.017579,0.04721569,
0.369,3.017579,0.04732023,
0.37,2.987054,0.04742927,
0.371,2.987054,0.04754279,
0.372,2.987054,0.04766137,
0.373,2.987054,0.04778549,
0.374,2.987054,0.04791954,
0.375,2.987054,0.04805445,
0.376,2.987054,0.04819365,
0.377,2.987054,0.04833687,
0.378,2.987054,0.04848399,
0.379,2.956529,0.04863504,
0.38,2.956529,0.0487899,
0.381,2.956529,0.04894887,
0.382,2.956529,0.04911233,
0.383,2.956529,0.04928485,
0.384,2.956529,0.04945585,
0.385,2.956529,0.04962933,
0.386,2.956529,0.0498051,
0.387,2.956529,0.04998288,
0.388,2.956529,0.05016266,
0.389,2.926004,0.05034426,
0.39,2.926004,0.05052776,
0.391,2.926004,0.05071327,
0.392,2.926004,0.05090537,
0.393,2.926004,0.05109308,
0.394,2.926004,0.05128079,
0.395,2.895479,0.05146849,
0.396,2.926004,0.0516562,
0.397,2.926004,0.05184381,
0.398,2.895479,0.05203142,
0.399,2.926004,0.05221894,
0.4,2.926004,0.05240636,
0.401,2.895479,0.05259769,
0.402,2.926004,0.05278263,
0.403,2.926004,0.05296556,
0.404,2.895479,0.05314668,
0.405,2.895479,0.05332608,
0.406,2.895479,0.05350376,
0.407,2.895479,0.05367944,
0.408,2.895479,0.05385283,
0.409,2.895479,0.05402354,
0.41,2.864954,0.05419434,
0.411,2.864954,0.05435656,
0.412,2.864954,0.054514,
0.413,2.895479,0.05466686,
0.414,2.895479,0.05481542,
0.415,2.895479,0.05495949,
0.416,2.895479,0.05509879,
0.417,2.895479,0.05523284,
0.418,2.895479,0.05536088,
0.419,2.895479,0.05548442,
0.42,2.895479,0.05559785,
0.421,2.895479,0.05570411,
0.422,2.895479,0.05580369,
0.423,2.864954,0.05589698,
0.424,2.864954,0.05598415,
0.425,2.895479,0.05606492,
0.426,2.864954,0.05613882,
0.427,2.864954,0.05620489,
0.428,2.895479,0.05626303,
0.429,2.864954,0.05631144,
0.43,2.864954,0.05635183,
0.431,2.864954,0.05638467,
0.432,2.864954,0.05641054,
0.433,2.864954,0.05642935,
0.434,2.864954,0.05644081,
0.435,2.895479,0.05644415,
0.436,2.864954,0.05643823,
0.437,2.864954,0.05642047,
0.438,2.864954,0.05639393,
0.439,2.864954,0.05635813,
0.44,2.864954,0.05631363,
0.441,2.864954,0.05626093,
0.442,2.864954,0.05619992,
0.443,2.864954,0.05613022,
0.444,2.864954,0.05605107,
0.445,2.864954,0.05596123,
0.446,2.864954,0.05585611,
0.447,2.834429,0.05574412,
0.448,2.834429,0.05562267,
0.449,2.864954,0.05549254,
0.45,2.834429,0.05535419,
0.451,2.834429,0.05520792,
0.452,2.834429,0.05505325,
0.453,2.834429,0.05488941,
0.454,2.834429,0.05471555,
0.455,2.834429,0.05452469,
0.456,2.834429,0.05433059,
0.457,2.834429,0.05412847,
0.458,2.803904,0.05391899,
0.459,2.803904,0.05370235,
0.46,2.834429,0.05347884,
0.461,2.834429,0.05324789,
0.462,2.834429,0.05300881,
0.463,2.834429,0.05276048,
0.464,2.834429,0.0524942,
0.465,2.834429,0.0522282,
0.466,2.834429,0.05195561,
0.467,2.834429,0.05167673,
0.468,2.834429,0.05139182,
0.469,2.803904,0.05110091,
0.47,2.803904,0.05080359,
0.471,2.803904,0.05049931,
0.472,2.834429,0.0501871,
0.473,2.834429,0.04985685,
0.474,2.803904,0.04953099,
0.475,2.803904,0.04920083,
0.476,2.803904,0.04886647,
0.477,2.834429,0.0485281,
0.478,2.803904,0.04818582,
0.479,2.803904,0.04783934,
0.48,2.803904,0.04748808,
0.481,2.803904,0.04713148,
0.482,2.803904,0.04675854,
0.483,2.803904,0.04639421,
0.484,2.803904,0.04602844,
0.485,2.834429,0.04566095,
0.486,2.834429,0.04529193,
0.487,2.803904,0.04492101,
0.488,2.803904,0.04454817,
0.489,2.834429,0.04417295,
0.49,2.834429,0.04379496,
0.491,2.834429,0.04340303,
0.492,2.834429,0.04302322,
0.493,2.834429,0.04264466,
0.494,2.864954,0.04226705,
0.495,2.864954,0.04189001,
0.496,2.864954,0.04151355,
0.497,2.834429,0.04113756,
0.498,2.834429,0.04076186,
0.499,2.834429,0.04038626,
0.5,2.834429,0.04000044,
0.501,2.864954,0.0396298,
0.502,2.864954,0.03926345,
0.503,2.864954,0.03890074,
0.504,2.864954,0.03854137,
0.505,2.864954,0.03818495,
0.506,2.864954,0.03783159,
0.507,2.864954,0.0374812,
0.508,2.895479,0.03713376,
0.509,2.895479,0.03677992,
0.51,2.895479,0.03644318,
0.511,2.895479,0.03611302,
0.512,2.895479,0.03578859,
0.513,2.895479,0.03546913,
0.514,2.895479,0.03515453,
0.515,2.895479,0.03484471,
0.516,2.864954,0.03453995,
0.517,2.864954,0.03424054,
0.518,2.864954,0.03393893,
0.519,2.895479,0.03365517,
0.52,2.895479,0.0333801,
0.521,2.895479,0.03311277,
0.522,2.895479,0.0328524,
0.523,2.895479,0.03259901,
0.524,2.895479,0.03235249,
0.525,2.895479,0.03211342,
0.526,2.895479,0.03188236,
0.527,2.895479,0.03165379,
0.528,2.926004,0.03144336,
0.529,2.926004,0.03124334,
0.53,2.926004,0.03105277,
0.531,2.926004,0.03087079,
0.532,2.926004,0.03069693,
0.533,2.926004,0.03053147,
0.534,2.926004,0.0303746,
0.535,2.926004,0.03022709,
0.536,2.926004,0.03008559,
0.537,2.926004,0.02996023,
0.538,2.926004,0.02984547,
0.539,2.926004,0.02974016,
0.54,2.895479,0.02964325,
0.541,2.895479,0.02955465,
0.542,2.926004,0.02947426,
0.543,2.926004,0.02940275,
0.544,2.895479,0.02934107,
0.545,2.895479,0.02928827,
0.546,2.895479,0.02924903,
0.547,2.895479,0.02922039,
0.548,2.895479,0.0292011,
0.549,2.895479,0.02919069,
0.55,2.895479,0.02918878,
0.551,2.926004,0.02919566,
0.552,2.926004,0.02921198,
0.553,2.895479,0.02923862,
0.554,2.926004,0.0292771,
0.555,2.926004,0.02932636,
0.556,2.926004,0.02938556,
0.557,2.926004,0.02945373,
0.558,2.926004,0.02953021,
0.559,2.956529,0.0296147,
0.56,2.956529,0.02970712,
0.561,2.926004,0.02980795,
0.562,2.926004,0.02991803,
0.563,2.926004,0.03004072,
0.564,2.926004,0.03016952,
0.565,2.926004,0.03030595,
0.566,2.926004,0.03044917,
0.567,2.956529,0.03059868,
0.568,2.956529,0.03075402,
0.569,2.956529,0.03091547,
0.57,2.956529,0.03108332,
0.571,2.956529,0.03125833,
0.572,2.956529,0.03144565,
0.573,2.956529,0.0316346,
0.574,2.956529,0.0318289,
0.575,2.956529,0.03202816,
0.576,2.956529,0.0322319,
0.577,2.956529,0.03244004,
0.578,2.956529,0.03265286,
0.579,2.987054,0.03287045,
0.58,2.987054,0.03309367,
0.581,2.987054,0.03332854,
0.582,2.987054,0.03356122,
0.583,3.017579,0.03379695,
0.584,3.017579,0.03403545,
0.585,3.017579,0.03427653,
0.586,3.017579,0.03452,
0.587,3.017579,0.03476594,
0.588,3.017579,0.03501437,
0.589,3.017579,0.03526567,
0.59,3.017579,0.03552632,
0.591,3.017579,0.03578076,
0.592,3.017579,0.03603511,
0.593,3.017579,0.03628936,
0.594,3.048104,0.03654352,
0.595,3.048104,0.03679749,
0.596,3.017579,0.03705127,
0.597,3.017579,0.03730485,
0.598,3.017579,0.03755834,
0.599,3.048104,0.03781823,
0.6,3.048104,0.03806847,
0.601,3.048104,0.03831604,
0.602,3.078629,0.03856103,
0.603,3.078629,0.03880374,
0.604,3.078629,0.03904424,
0.605,3.048104,0.03928255,
0.606,3.048104,0.03951857,
0.607,3.048104,0.0397521,
0.608,3.078629,0.03998917,
0.609,3.078629,0.04021478,
0.61,3.078629,0.04043552,
0.611,3.078629,0.04065197,
0.612,3.078629,0.0408644,
0.613,3.078629,0.04107311,
0.614,3.109154,0.04127791,
0.615,3.109154,0.0414787,
0.616,3.109154,0.04167519,
0.617,3.109154,0.04187216,
0.618,3.109154,0.0420569,
0.619,3.109154,0.04223535,
0.62,3.109154,0.04240807,
0.621,3.109154,0.04257563,
0.622,3.109154,0.04273813,
0.623,3.109154,0.04289547,
0.624,3.109154,0.04304747,
0.625,3.109154,0.04319355,
0.626,3.139679,0.04333705,
0.627,3.139679,0.04346833,
0.628,3.139679,0.04359207,
0.629,3.139679,0.04370912,
0.63,3.139679,0.04381988,
0.631,3.139679,0.04392471,
0.632,3.139679,0.04402334,
0.633,3.139679,0.04411557,
0.634,3.170204,0.04420083,
0.635,3.170204,0.04428093,
0.636,3.170204,0.04434987,
0.637,3.139679,0.04441107,
0.638,3.139679,0.0444653,
0.639,3.139679,0.04451332,
0.64,3.139679,0.04455543,
0.641,3.139679,0.04459152,
0.642,3.139679,0.04462131,
0.643,3.170204,0.04464432,
0.644,3.170204,0.04466093,
0.645,3.139679,0.04466885,
0.646,3.139679,0.04467009,
0.647,3.139679,0.04466532,
0.648,3.139679,0.04465501,
0.649,3.139679,0.04463964,
0.65,3.109154,0.04461892,
0.651,3.109154,0.04459247,
0.652,3.109154,0.04455963,
0.653,3.109154,0.04451915,
0.654,3.109154,0.04447246,
0.655,3.109154,0.04441985,
0.656,3.109154,0.04436161,
0.657,3.109154,0.0442984,
0.658,3.109154,0.04423014,
0.659,3.109154,0.04415681,
0.66,3.109154,0.04407814,
0.661,3.109154,0.04399336,
0.662,3.078629,0.04389979,
0.663,3.078629,0.04380288,
0.664,3.078629,0.04370091,
0.665,3.109154,0.04359455,
0.666,3.109154,0.04348428,
0.667,3.078629,0.04337009,
0.668,3.078629,0.04325217,
0.669,3.078629,0.04313006,
0.67,3.078629,0.04300355,
0.671,3.048104,0.04286864,
0.672,3.048104,0.04273364,
0.673,3.048104,0.04259587,
0.674,3.048104,0.04245542,
0.675,3.048104,0.04231269,
0.676,3.078629,0.04216766,
0.677,3.078629,0.04202015,
0.678,3.048104,0.04186996,
0.679,3.048104,0.04171644,
0.68,3.078629,0.0415546,
0.681,3.078629,0.04139525,
0.682,3.078629,0.04123409,
0.683,3.078629,0.04107121,
0.684,3.078629,0.0409066,
0.685,3.078629,0.04074019,
0.686,3.078629,0.04057186,
0.687,3.078629,0.04040115,
0.688,3.078629,0.04022767,
0.689,3.048104,0.04004579,
0.69,3.048104,0.0398682,
0.691,3.048104,0.03968985,
0.692,3.048104,0.03951074,
0.693,3.048104,0.03933077,
0.694,3.078629,0.03914984,
0.695,3.078629,0.03896805,
0.696,3.078629,0.03878493,
0.697,3.078629,0.03860028,
0.698,3.078629,0.03840789,
0.699,3.048104,0.0382219,
0.7,3.048104,0.03803649,
0.701,3.078629,0.03785126,
0.702,3.078629,0.03766633,
0.703,3.048104,0.03748129,
0.704,3.048104,0.03729616,
0.705,3.078629,0.03711046,
0.706,3.078629,0.03692381,
0.707,3.078629,0.0367298,
0.708,3.048104,0.03654314,
0.709,3.048104,0.03635734,
0.71,3.048104,0.03617221,
0.711,3.048104,0.03598737,
0.712,3.048104,0.03580263,
0.713,3.048104,0.03561778,
0.714,3.048104,0.03543246,
0.715,3.048104,0.03524648,
0.716,3.048104,0.03505342,
0.717,3.048104,0.03486801,
0.718,3.048104,0.03468393,
0.719,3.048104,0.0345008,
0.72,3.048104,0.03431835,
0.721,3.048104,0.03413637,
0.722,3.048104,0.03395468,
0.723,3.048104,0.03377308,
0.724,3.048104,0.0335911,
0.725,3.048104,0.03340273,
0.726,3.048104,0.03322238,
0.727,3.048104,0.03304374,
0.728,3.048104,0.03286634,
0.729,3.048104,0.03268981,
0.73,3.048104,0.03251394,
0.731,3.078629,0.03233845,
0.732,3.078629,0.03216316,
0.733,3.048104,0.03198786,
0.734,3.048104,0.03180646,
0.735,3.048104,0.03163317,
0.736,3.048104,0.03146169,
0.737,3.078629,0.03129156,
0.738,3.048104,0.03112247,
0.739,3.048104,0.03095424,
0.74,3.048104,0.03078668,
0.741,3.017579,0.03061969,
0.742,3.017579,0.03045308,
0.743,3.017579,0.03028151,
0.744,3.017579,0.03011796,
0.745,3.017579,0.02995679,
0.746,3.017579,0.02979735,
0.747,3.017579,0.02963953,
0.748,3.017579,0.02948295,
0.749,2.987054,0.02932751,
0.75,2.987054,0.02917303,
0.751,2.987054,0.0290195,
0.752,2.987054,0.02886197,
0.753,2.987054,0.02871216,
0.754,2.987054,0.02856484,
0.755,2.987054,0.02841953,
0.756,2.956529,0.02827565,
0.757,2.956529,0.0281332,
0.758,2.926004,0.02799199,
0.759,2.926004,0.02785202,
0.76,2.926004,0.02771319,
0.761,2.926004,0.0275716,
0.762,2.926004,0.02743746,
0.763,2.895479,0.02730618,
0.764,2.895479,0.02717729,
0.765,2.895479,0.02705049,
0.766,2.895479,0.0269257,
0.767,2.895479,0.02680302,
0.768,2.895479,0.02668234,
0.769,2.895479,0.02656404,
0.77,2.864954,0.02644469,
0.771,2.864954,0.02633299,
0.772,2.864954,0.02622491,
0.773,2.864954,0.02611998,
0.774,2.834429,0.02601792,
0.775,2.864954,0.02591862,
0.776,2.864954,0.02582181,
0.777,2.834429,0.02572776,
0.778,2.834429,0.02563658,
0.779,2.834429,0.02554578,
0.78,2.834429,0.02546176,
0.781,2.834429,0.02538147,
0.782,2.834429,0.02530432,
0.783,2.834429,0.02522995,
0.784,2.834429,0.02515815,
0.785,2.834429,0.02508893,
0.786,2.803904,0.02502257,
0.787,2.803904,0.02495927,
0.788,2.803904,0.02489759,
0.789,2.803904,0.02484212,
0.79,2.803904,0.02479047,
0.791,2.803904,0.02474235,
0.792,2.803904,0.02469738,
0.793,2.803904,0.02465566,
0.794,2.773379,0.02461718,
0.795,2.773379,0.02458233,
0.796,2.773379,0.0245513,
0.797,2.773379,0.0245238,
0.798,2.773379,0.02450194,
0.799,2.773379,0.02448437,
0.8,2.773379,0.02447062,
0.801,2.742854,0.0244605,
0.802,2.742854,0.02445382,
0.803,2.742854,0.02445048,
0.804,2.742854,0.02445086,
0.805,2.773379,0.02445506,
0.806,2.773379,0.02446365,
0.807,2.742854,0.02447635,
0.808,2.742854,0.02449268,
0.809,2.712329,0.02451225,
0.81,2.712329,0.02453478,
0.811,2.712329,0.02456009,
0.812,2.712329,0.02458835,
0.813,2.712329,0.02461957,
0.814,2.712329,0.02465432,
0.815,2.712329,0.02469375,
0.816,2.742854,0.02473586,
0.817,2.742854,0.02478102,
0.818,2.712329,0.02482904,
0.819,2.712329,0.02487984,
0.82,2.712329,0.02493321,
0.821,2.712329,0.02498935,
0.822,2.712329,0.02504854,
0.823,2.712329,0.02511098,
0.824,2.712329,0.02517877,
0.825,2.712329,0.0252479,
0.826,2.742854,0.0253196,
0.827,2.742854,0.02539379,
0.828,2.712329,0.02547017,
0.829,2.712329,0.02554874,
0.83,2.712329,0.02562942,
0.831,2.712329,0.02571239,
0.832,2.712329,0.02579784,
0.833,2.712329,0.02588816,
0.834,2.742854,0.02597801,
0.835,2.742854,0.02606919,
0.836,2.742854,0.0261617,
0.837,2.712329,0.02625536,
0.838,2.712329,0.02635017,
0.839,2.712329,0.02644603,
0.84,2.742854,0.02654313,
0.841,2.742854,0.02664166,
0.842,2.742854,0.0267443,
0.843,2.742854,0.02684474,
0.844,2.742854,0.02694566,
0.845,2.773379,0.02704696,
0.846,2.773379,0.02714864,
0.847,2.742854,0.02725071,
0.848,2.742854,0.02735315,
0.849,2.742854,0.02745617,
0.85,2.742854,0.02755986,
0.851,2.742854,0.02766679,
0.852,2.742854,0.02777048,
0.853,2.742854,0.02787359,
0.854,2.742854,0.02797633,
0.855,2.742854,0.02807858,
0.856,2.742854,0.02818046,
0.857,2.742854,0.02828176,
0.858,2.773379,0.02838268,
0.859,2.773379,0.02848312,
0.86,2.773379,0.02858566,
0.861,2.773379,0.02868381,
0.862,2.803904,0.02878033,
0.863,2.803904,0.02887543,
0.864,2.803904,0.02896928,
0.865,2.803904,0.0290618,
0.866,2.803904,0.02915298,
0.867,2.803904,0.02924282,
0.868,2.803904,0.02933133,
0.869,2.834429,0.02942069,
0.87,2.834429,0.0295051,
0.871,2.834429,0.02958721,
0.872,2.834429,0.02966721,
